row_id,Rain (mm)
67859,0.0
67860,0.0
67861,0.0
67862,0.0
67863,0.0
67864,0.0
67865,0.0
67866,0.0
67867,0.0
67868,0.0
67869,0.0
67870,0.0
67871,0.0
67872,0.0
67873,0.0
67874,0.0
67875,0.0
67876,0.0
67877,0.0
67878,0.0
67879,0.0
67880,0.0
67881,0.0
67882,0.0
67883,0.0
67884,0.0
67885,0.0
67886,0.0
67887,0.0
67888,0.0
67889,0.0
67890,0.0
67891,0.0
67892,0.0
67893,0.0
67894,0.0
67895,0.0
67896,0.0
67897,0.0
67898,0.0
67899,0.0
67900,0.0
67901,0.0
67902,0.0
67903,0.0
67904,0.0
67905,0.0
67906,0.0
67907,0.0
67908,0.0
67909,0.0
67910,0.0
67911,0.0
67912,0.0
67913,0.0
67914,0.0
67915,0.0
67916,0.0
67917,0.0
67918,0.0
67919,0.0
67920,0.0
67921,0.0
67922,0.0
67923,0.0
67924,0.0
67925,0.0
67926,0.0
67927,0.0
67928,0.0
67929,0.0
67930,0.0
67931,0.0
67932,0.0
67933,0.0
67934,0.0
67935,0.0
67936,0.0
67937,0.0
67938,0.0
67939,0.0
67940,0.0
67941,0.0
67942,0.0
67943,0.0
67944,0.0
67945,0.0
67946,0.0
67947,0.0
67948,0.0
67949,0.0
67950,0.0
67951,0.0
67952,0.0
67953,0.0
67954,0.0
67955,0.0
67956,0.0
67957,0.0
67958,0.0
67959,0.0
67960,0.0
67961,0.0
67962,0.0
67963,0.0
67964,0.0
67965,0.0
67966,0.0
67967,0.0
67968,0.0
67969,0.0
67970,0.0
67971,0.0
67972,0.0
67973,0.0
67974,0.0
67975,0.0
67976,0.0
67977,0.0
67978,0.0
67979,0.0
67980,0.0
67981,0.0
67982,0.0
67983,0.0
67984,0.0
67985,0.0
67986,0.0
67987,0.0
67988,0.0
67989,0.0
67990,0.0
67991,0.0
67992,0.0
67993,0.0
67994,0.0
67995,0.0
67996,0.0
67997,0.0
67998,0.0
67999,0.0
68000,0.0
68001,0.0
68002,0.0
68003,0.0
68004,0.0
68005,0.0
68006,0.0
68007,0.0
68008,0.0
68009,0.0
68010,0.0
68011,0.0
68012,0.0
68013,0.0
68014,0.0
68015,0.0
68016,0.0
68017,0.0
68018,0.0
68019,0.0
68020,0.0
68021,0.0
68022,0.0
68023,0.0
68024,0.0
68025,0.0
68026,0.0
68027,0.0
68028,0.0
68029,0.0
68030,0.0
68031,0.0
68032,0.0
68033,0.0
68034,0.0
68035,0.0
68036,0.0
68037,0.0
68038,0.0
68039,0.0
68040,0.0
68041,0.0
68042,0.0
68043,0.0
68044,0.0
68045,0.0
68046,0.0
68047,0.0
68048,0.0
68049,0.0
68050,0.0
68051,0.0
68052,0.0
68053,0.0
68054,0.0
68055,0.0
68056,0.0
68057,0.0
68058,0.0
68059,0.0
68060,0.0
68061,0.0
68062,0.0
68063,0.0
68064,0.0
68065,0.0
68066,0.0
68067,0.0
68068,0.0
68069,0.0
68070,0.0
68071,0.0
68072,0.0
68073,0.0
68074,0.0
68075,0.0
68076,0.0
68077,0.0
68078,0.0
68079,0.0
68080,0.0
68081,0.0
68082,0.0
68083,0.0
68084,0.0
68085,0.0
68086,0.0
68087,0.0
68088,0.0
68089,0.0
68090,0.0
68091,0.0
68092,0.0
68093,0.0
68094,0.0
68095,0.0
68096,0.0
68097,0.0
68098,0.0
68099,0.0
68100,0.0
68101,0.0
68102,0.0
68103,0.0
68104,0.0
68105,0.0
68106,0.0
68107,0.0
68108,0.0
68109,0.0
68110,0.0
68111,0.0
68112,0.0
68113,0.0
68114,0.0
68115,0.0
68116,0.0
68117,0.0
68118,0.0
68119,0.0
68120,0.0
68121,0.0
68122,0.0
68123,0.0
68124,0.0
68125,0.0
68126,0.0
68127,0.0
68128,0.0
68129,0.0
68130,0.0
68131,0.0
68132,0.0
68133,0.0
68134,0.0
68135,0.0
68136,0.0
68137,0.0
68138,0.0
68139,0.0
68140,0.0
68141,0.0
68142,0.0
68143,0.0
68144,0.0
68145,0.0
68146,0.0
68147,0.0
68148,0.0
68149,0.0
68150,0.0
68151,0.0
68152,0.0
68153,0.0
68154,0.0
68155,0.0
68156,0.0
68157,0.0
68158,0.0
68159,0.0
68160,0.0
68161,0.0
68162,0.0
68163,0.0
68164,0.0
68165,0.0
68166,0.0
68167,0.0
68168,0.0
68169,0.0
68170,0.0
68171,0.0
68172,0.0
68173,0.0
68174,0.0
68175,0.0
68176,0.0
68177,0.0
68178,0.0
68179,0.0
68180,0.0
68181,0.0
68182,0.0
68183,0.0
68184,0.0
68185,0.0
68186,0.0
68187,0.0
68188,0.0
68189,0.0
68190,0.0
68191,0.0
68192,0.0
68193,0.0
68194,0.0
68195,0.0
68196,0.0
68197,0.0
68198,0.0
68199,0.0
68200,0.0
68201,0.0
68202,0.0
68203,0.0
68204,0.0
68205,0.0
68206,0.0
68207,0.0
68208,0.0
68209,0.0
68210,0.0
68211,0.0
68212,0.0
68213,0.0
68214,0.0
68215,0.0
68216,0.0
68217,0.0
68218,0.0
68219,0.0
68220,0.0
68221,0.0
68222,0.0
68223,0.0
68224,0.0
68225,0.0
68226,0.0
68227,0.0
68228,0.0
68229,0.0
68230,0.0
68231,0.0
68232,0.0
68233,0.0
68234,0.0
68235,0.0
68236,0.0
68237,0.0
68238,0.0
68239,0.0
68240,0.0
68241,0.0
68242,0.0
68243,0.0
68244,0.0
68245,0.0
68246,0.0
68247,0.0
68248,0.0
68249,0.0
68250,0.0
68251,0.0
68252,0.0
68253,0.0
68254,0.0
68255,0.0
68256,0.0
68257,0.0
68258,0.0
68259,0.0
68260,0.0
68261,0.0
68262,0.0
68263,0.0
68264,0.0
68265,0.0
68266,0.0
68267,0.0
68268,0.0
68269,0.0
68270,0.0
68271,0.0
68272,0.0
68273,0.0
68274,0.0
68275,0.0
68276,0.0
68277,0.0
68278,0.0
68279,0.0
68280,0.0
68281,0.0
68282,0.0
68283,0.0
68284,0.0
68285,0.0
68286,0.0
68287,0.0
68288,0.0
68289,0.0
68290,0.0
68291,0.0
68292,0.0
68293,0.0
68294,0.0
68295,0.0
68296,0.0
68297,0.0
68298,0.0
68299,0.0
68300,0.0
68301,0.0
68302,0.0
68303,0.0
68304,0.0
68305,0.0
68306,0.0
68307,0.0
68308,0.0
68309,0.0
68310,0.0
68311,0.0
68312,0.0
68313,0.0
68314,0.0
68315,0.0
68316,0.0
68317,0.0
68318,0.0
68319,0.0
68320,0.0
68321,0.0
68322,0.0
68323,0.0
68324,0.0
68325,0.0
68326,0.0
68327,0.0
68328,0.0
68329,0.0
68330,0.0
68331,0.0
68332,0.0
68333,0.0
68334,0.0
68335,0.0
68336,0.0
68337,0.0
68338,0.0
68339,0.0
68340,0.0
68341,0.0
68342,0.0
68343,0.0
68344,0.0
68345,0.0
68346,0.0
68347,0.0
68348,0.0
68349,0.0
68350,0.0
68351,0.0
68352,0.0
68353,0.0
68354,0.0
68355,0.0
68356,0.0
68357,0.0
68358,0.0
68359,0.0
68360,0.0
68361,0.0
68362,0.0
68363,0.0
68364,0.0
68365,0.0
68366,0.0
68367,0.0
68368,0.0
68369,0.0
68370,0.0
68371,0.0
68372,0.0
68373,0.0
68374,0.0
68375,0.0
68376,0.0
68377,0.0
68378,0.0
68379,0.0
68380,0.0
68381,0.0
68382,0.0
68383,0.0
68384,0.0
68385,0.0
68386,0.0
68387,0.0
68388,0.0
68389,0.0
68390,0.0
68391,0.0
68392,0.0
68393,0.0
68394,0.0
68395,0.0
68396,0.0
68397,0.0
68398,0.0
68399,0.0
68400,0.0
68401,0.0
68402,0.0
68403,0.0
68404,0.0
68405,0.0
68406,0.0
68407,0.0
68408,0.0
68409,0.0
68410,0.0
68411,0.0
68412,0.0
68413,0.0
68414,0.0
68415,0.0
68416,0.0
68417,0.0
68418,0.0
68419,0.0
68420,0.0
68421,0.0
68422,0.0
68423,0.0
68424,0.0
68425,0.0
68426,0.0
68427,0.0
68428,0.0
68429,0.0
68430,0.0
68431,0.0
68432,0.0
68433,0.0
68434,0.0
68435,0.0
68436,0.0
68437,0.0
68438,0.0
68439,0.0
68440,0.0
68441,0.0
68442,0.0
68443,0.0
68444,0.0
68445,0.0
68446,0.0
68447,0.0
68448,0.0
68449,0.0
68450,0.0
68451,0.0
68452,0.0
68453,0.0
68454,0.0
68455,0.0
68456,0.0
68457,0.0
68458,0.0
68459,0.0
68460,0.0
68461,0.0
68462,0.0
68463,0.0
68464,0.0
68465,0.0
68466,0.0
68467,0.0
68468,0.0
68469,0.0
68470,0.0
68471,0.0
68472,0.0
68473,0.0
68474,0.0
68475,0.0
68476,0.0
68477,0.0
68478,0.0
68479,0.0
68480,0.0
68481,0.0
68482,0.0
68483,0.0
68484,0.0
68485,0.0
68486,0.0
68487,0.0
68488,0.0
68489,0.0
68490,0.0
68491,0.0
68492,0.0
68493,0.0
68494,0.0
68495,0.0
68496,0.0
68497,0.0
68498,0.0
68499,0.0
68500,0.0
68501,0.0
68502,0.0
68503,0.0
68504,0.0
68505,0.0
68506,0.0
68507,0.0
68508,0.0
68509,0.0
68510,0.0
68511,0.0
68512,0.0
68513,0.0
68514,0.0
68515,0.0
68516,0.0
68517,0.0
68518,0.0
68519,0.0
68520,0.0
68521,0.0
68522,0.0
68523,0.0
68524,0.0
68525,0.0
68526,0.0
68527,0.0
68528,0.0
68529,0.0
68530,0.0
68531,0.0
68532,0.0
68533,0.0
68534,0.0
68535,0.0
68536,0.0
68537,0.0
68538,0.0
68539,0.0
68540,0.0
68541,0.0
68542,0.0
68543,0.0
68544,0.0
68545,0.0
68546,0.0
68547,0.0
68548,0.0
68549,0.0
68550,0.0
68551,0.0
68552,0.0
68553,0.0
68554,0.0
68555,0.0
68556,0.0
68557,0.0
68558,0.0
68559,0.0
68560,0.0
68561,0.0
68562,0.0
68563,0.0
68564,0.0
68565,0.0
68566,0.0
68567,0.0
68568,0.0
68569,0.0
68570,0.0
68571,0.0
68572,0.0
68573,0.0
68574,0.0
68575,0.0
68576,0.0
68577,0.0
68578,0.0
68579,0.0
68580,0.0
68581,0.0
68582,0.0
68583,0.0
68584,0.0
68585,0.0
68586,0.0
68587,0.0
68588,0.0
68589,0.0
68590,0.0
68591,0.0
68592,0.0
68593,0.0
68594,0.0
68595,0.0
68596,0.0
68597,0.0
68598,0.0
68599,0.0
68600,0.0
68601,0.0
68602,0.0
68603,0.0
68604,0.0
68605,0.0
68606,0.0
68607,0.0
68608,0.0
68609,0.0
68610,0.0
68611,0.0
68612,0.0
68613,0.0
68614,0.0
68615,0.0
68616,0.0
68617,0.0
68618,0.0
68619,0.0
68620,0.0
68621,0.0
68622,0.0
68623,0.0
68624,0.0
68625,0.0
68626,0.0
68627,0.0
68628,0.0
68629,0.0
68630,0.0
68631,0.0
68632,0.0
68633,0.0
68634,0.0
68635,0.0
68636,0.0
68637,0.0
68638,0.0
68639,0.0
68640,0.0
68641,0.0
68642,0.0
68643,0.0
68644,0.0
68645,0.0
68646,0.0
68647,0.0
68648,0.0
68649,0.0
68650,0.0
68651,0.0
68652,0.0
68653,0.0
68654,0.0
68655,0.0
68656,0.0
68657,0.0
68658,0.0
68659,0.0
68660,0.0
68661,0.0
68662,0.0
68663,0.0
68664,0.0
68665,0.0
68666,0.0
68667,0.0
68668,0.0
68669,0.0
68670,0.0
68671,0.0
68672,0.0
68673,0.0
68674,0.0
68675,0.0
68676,0.0
68677,0.0
68678,0.0
68679,0.0
68680,0.0
68681,0.0
68682,0.0
68683,0.0
68684,0.0
68685,0.0
68686,0.0
68687,0.0
68688,0.0
68689,0.0
68690,0.0
68691,0.0
68692,0.0
68693,0.0
68694,0.0
68695,0.0
68696,0.0
68697,0.0
68698,0.0
68699,0.0
68700,0.0
68701,0.0
68702,0.0
68703,0.0
68704,0.0
68705,0.0
68706,0.0
68707,0.0
68708,0.0
68709,0.0
68710,0.0
68711,0.0
68712,0.0
68713,0.0
68714,0.0
68715,0.0
68716,0.0
68717,0.0
68718,0.0
68719,0.0
68720,0.0
68721,0.0
68722,0.0
68723,0.0
68724,0.0
68725,0.0
68726,0.0
68727,0.0
68728,0.0
68729,0.0
68730,0.0
68731,0.0
68732,0.0
68733,0.0
68734,0.0
68735,0.0
68736,0.0
68737,0.0
68738,0.0
68739,0.0
68740,0.0
68741,0.0
68742,0.0
68743,0.0
68744,0.0
68745,0.0
68746,0.0
68747,0.0
68748,0.0
68749,0.0
68750,0.0
68751,0.0
68752,0.0
68753,0.0
68754,0.0
68755,0.0
68756,0.0
68757,0.0
68758,0.0
68759,0.0
68760,0.0
68761,0.0
68762,0.0
68763,0.0
68764,0.0
68765,0.0
68766,0.0
68767,0.0
68768,0.0
68769,0.0
68770,0.0
68771,0.0
68772,0.0
68773,0.0
68774,0.0
68775,0.0
68776,0.0
68777,0.0
68778,0.0
68779,0.0
68780,0.0
68781,0.0
68782,0.0
68783,0.0
68784,0.0
68785,0.0
68786,0.0
68787,0.0
68788,0.0
68789,0.0
68790,0.0
68791,0.0
68792,0.0
68793,0.0
68794,0.0
68795,0.0
68796,0.0
68797,0.0
68798,0.0
68799,0.0
68800,0.0
68801,0.0
68802,0.0
68803,0.0
68804,0.0
68805,0.0
68806,0.0
68807,0.0
68808,0.0
68809,0.0
68810,0.0
68811,0.0
68812,0.0
68813,0.0
68814,0.0
68815,0.0
68816,0.0
68817,0.0
68818,0.0
68819,0.0
68820,0.0
68821,0.0
68822,0.0
68823,0.0
68824,0.0
68825,0.0
68826,0.0
68827,0.0
68828,0.0
68829,0.0
68830,0.0
68831,0.0
68832,0.0
68833,0.0
68834,0.0
68835,0.0
68836,0.0
68837,0.0
68838,0.0
68839,0.0
68840,0.0
68841,0.0
68842,0.0
68843,0.0
68844,0.0
68845,0.0
68846,0.0
68847,0.0
68848,0.0
68849,0.0
68850,0.0
68851,0.0
68852,0.0
68853,0.0
68854,0.0
68855,0.0
68856,0.0
68857,0.0
68858,0.0
68859,0.0
68860,0.0
68861,0.0
68862,0.0
68863,0.0
68864,0.0
68865,0.0
68866,0.0
68867,0.0
68868,0.0
68869,0.0
68870,0.0
68871,0.0
68872,0.0
68873,0.0
68874,0.0
68875,0.0
68876,0.0
68877,0.0
68878,0.0
68879,0.0
68880,0.0
68881,0.0
68882,0.0
68883,0.0
68884,0.0
68885,0.0
68886,0.0
68887,0.0
68888,0.0
68889,0.0
68890,0.0
68891,0.0
68892,0.0
68893,0.0
68894,0.0
68895,0.0
68896,0.0
68897,0.0
68898,0.0
68899,0.0
68900,0.0
68901,0.0
68902,0.0
68903,0.0
68904,0.0
68905,0.0
68906,0.0
68907,0.0
68908,0.0
68909,0.0
68910,0.0
68911,0.0
68912,0.0
68913,0.0
68914,0.0
68915,0.0
68916,0.0
68917,0.0
68918,0.0
68919,0.0
68920,0.0
68921,0.0
68922,0.0
68923,0.0
68924,0.0
68925,0.0
68926,0.0
68927,0.0
68928,0.0
68929,0.0
68930,0.0
68931,0.0
68932,0.0
68933,0.0
68934,0.0
68935,0.0
68936,0.0
68937,0.0
68938,0.0
68939,0.0
68940,0.0
68941,0.0
68942,0.0
68943,0.0
68944,0.0
68945,0.0
68946,0.0
68947,0.0
68948,0.0
68949,0.0
68950,0.0
68951,0.0
68952,0.0
68953,0.0
68954,0.0
68955,0.0
68956,0.0
68957,0.0
68958,0.0
68959,0.0
68960,0.0
68961,0.0
68962,0.0
68963,0.0
68964,0.0
68965,0.0
68966,0.0
68967,0.0
68968,0.0
68969,0.0
68970,0.0
68971,0.0
68972,0.0
68973,0.0
68974,0.0
68975,0.0
68976,0.0
68977,0.0
68978,0.0
68979,0.0
68980,0.0
68981,0.0
68982,0.0
68983,0.0
68984,0.0
68985,0.0
68986,0.0
68987,0.0
68988,0.0
68989,0.0
68990,0.0
68991,0.0
68992,0.0
68993,0.0
68994,0.0
68995,0.0
68996,0.0
68997,0.0
68998,0.0
68999,0.0
69000,0.0
69001,0.0
69002,0.0
69003,0.0
69004,0.0
69005,0.0
69006,0.0
69007,0.0
69008,0.0
69009,0.0
69010,0.0
69011,0.0
69012,0.0
69013,0.0
69014,0.0
69015,0.0
69016,0.0
69017,0.0
69018,0.0
69019,0.0
69020,0.0
69021,0.0
69022,0.0
69023,0.0
69024,0.0
69025,0.0
69026,0.0
69027,0.0
69028,0.0
69029,0.0
69030,0.0
69031,0.0
69032,0.0
69033,0.0
69034,0.0
69035,0.0
69036,0.0
69037,0.0
69038,0.0
69039,0.0
69040,0.0
69041,0.0
69042,0.0
69043,0.0
69044,0.0
69045,0.0
69046,0.0
69047,0.0
69048,0.0
69049,0.0
69050,0.0
69051,0.0
69052,0.0
69053,0.0
69054,0.0
69055,0.0
69056,0.0
69057,0.0
69058,0.0
69059,0.0
69060,0.0
69061,0.0
69062,0.0
69063,0.0
69064,0.0
69065,0.0
69066,0.0
69067,0.0
69068,0.0
69069,0.0
69070,0.0
69071,0.0
69072,0.0
69073,0.0
69074,0.0
69075,0.0
69076,0.0
69077,0.0
69078,0.0
69079,0.0
69080,0.0
69081,0.0
69082,0.0
69083,0.0
69084,0.0
69085,0.0
69086,0.0
69087,0.0
69088,0.0
69089,0.0
69090,0.0
69091,0.0
69092,0.0
69093,0.0
69094,0.0
69095,0.0
69096,0.0
69097,0.0
69098,0.0
69099,0.0
69100,0.0
69101,0.0
69102,0.0
69103,0.0
69104,0.0
69105,0.0
69106,0.0
69107,0.0
69108,0.0
69109,0.0
69110,0.0
69111,0.0
69112,0.0
69113,0.0
69114,0.0
69115,0.0
69116,0.0
69117,0.0
69118,0.0
69119,0.0
69120,0.0
69121,0.0
69122,0.0
69123,0.0
69124,0.0
69125,0.0
69126,0.0
69127,0.0
69128,0.0
69129,0.0
69130,0.0
69131,0.0
69132,0.0
69133,0.0
69134,0.0
69135,0.0
69136,0.0
69137,0.0
69138,0.0
69139,0.0
69140,0.0
69141,0.0
69142,0.0
69143,0.0
69144,0.0
69145,0.0
69146,0.0
69147,0.0
69148,0.0
69149,0.0
69150,0.0
69151,0.0
69152,0.0
69153,0.0
69154,0.0
69155,0.0
69156,0.0
69157,0.3
69158,0.0
69159,18.6
69160,0.0
69161,9.7
69162,3.2
69163,0.0
69164,2.7
69165,11.6
69166,1.4
69167,0.0
69168,1.9
69169,21.0
69170,7.0
69171,4.7
69172,0.0
69173,47.9
69174,1.2
69175,1.9
69176,19.5
69177,0.3
69178,8.9
69179,5.9
69180,10.7
69181,7.2
69182,2.2
69183,10.7
69184,29.3
69185,34.9
69186,0.0
69187,21.5
69188,11.3
69189,45.0
69190,0.8
69191,3.8
69192,2.4
69193,0.9
69194,49.1
69195,27.6
69196,10.8
69197,5.7
69198,9.0
69199,0.0
69200,17.4
69201,25.8
69202,0.0
69203,6.6
69204,2.2
69205,3.8
69206,25.0
69207,11.9
69208,30.0
69209,11.2
69210,31.3
69211,21.9
69212,4.1
69213,4.1
69214,10.1
69215,3.0
69216,6.3
69217,0.2
69218,2.9
69219,0.0
69220,0.0
69221,2.0
69222,2.9
69223,0.3
69224,2.6
69225,3.1
69226,14.1
69227,42.8
69228,24.1
69229,0.0
69230,29.9
69231,11.7
69232,4.7
69233,18.0
69234,1.8
69235,0.0
69236,1.8
69237,0.0
69238,24.6
69239,0.0
69240,0.0
69241,0.3
69242,0.0
69243,0.0
69244,2.5
69245,0.2
69246,0.0
69247,0.0
69248,0.0
69249,0.0
69250,9.9
69251,2.2
69252,4.2
69253,17.6
69254,0.0
69255,0.0
69256,0.0
69257,4.4
69258,0.0
69259,0.0
69260,12.5
69261,3.0
69262,0.0
69263,0.0
69264,1.1
69265,0.0
69266,0.3
69267,0.0
69268,0.0
69269,9.0
69270,0.2
69271,26.8
69272,0.0
69273,0.0
69274,3.6
69275,8.5
69276,3.8
69277,7.5
69278,0.0
69279,27.2
69280,0.0
69281,0.0
69282,0.6
69283,0.8
69284,2.3
69285,0.1
69286,7.8
69287,0.0
69288,0.0
69289,64.0
69290,24.7
69291,0.0
69292,32.3
69293,0.0
69294,0.0
69295,9.3
69296,0.0
69297,0.0
69298,0.3
69299,0.6
69300,0.2
69301,42.0
69302,0.1
69303,0.0
69304,37.5
69305,0.0
69306,8.3
69307,0.1
69308,0.0
69309,4.1
69310,7.1
69311,21.5
69312,0.0
69313,0.0
69314,0.0
69315,2.6
69316,0.0
69317,0.0
69318,25.4
69319,1.7
69320,0.3
69321,0.0
69322,0.5
69323,3.0
69324,0.3
69325,0.0
69326,4.9
69327,0.0
69328,52.4
69329,10.8
69330,0.0
69331,4.6
69332,0.0
69333,4.4
69334,0.0
69335,0.2
69336,4.6
69337,0.4
69338,0.0
69339,18.6
69340,1.9
69341,1.1
69342,0.2
69343,0.5
69344,2.5
69345,6.7
69346,0.0
69347,3.3
69348,0.5
69349,8.3
69350,11.4
69351,0.0
69352,0.4
69353,30.1
69354,44.4
69355,0.0
69356,0.0
69357,0.3
69358,0.0
69359,12.8
69360,10.4
69361,0.5
69362,22.2
69363,0.0
69364,30.4
69365,0.0
69366,0.0
69367,20.8
69368,36.8
69369,0.0
69370,26.8
69371,34.4
69372,0.0
69373,0.8
69374,29.1
69375,0.0
69376,0.3
69377,0.0
69378,0.0
69379,0.0
69380,5.5
69381,0.0
69382,0.8
69383,5.6
69384,12.5
69385,0.3
69386,9.5
69387,0.2
69388,3.0
69389,0.0
69390,0.0
69391,24.0
69392,11.3
69393,0.0
69394,0.3
69395,0.0
69396,0.3
69397,3.8
69398,12.2
69399,0.0
69400,7.0
69401,0.5
69402,9.2
69403,0.0
69404,0.0
69405,0.0
69406,3.8
69407,0.6
69408,0.0
69409,7.3
69410,0.0
69411,0.0
69412,23.9
69413,0.0
69414,21.8
69415,0.0
69416,2.3
69417,2.0
69418,6.2
69419,3.2
69420,1.7
69421,0.0
69422,26.6
69423,0.0
69424,0.2
69425,0.0
69426,0.0
69427,0.3
69428,0.0
69429,0.3
69430,0.0
69431,0.0
69432,0.0
69433,0.0
69434,0.0
69435,0.0
69436,0.0
69437,0.0
69438,5.2
69439,8.6
69440,28.1
69441,0.7
69442,0.0
69443,1.7
69444,2.8
69445,24.0
69446,5.6
69447,6.7
69448,0.2
69449,1.5
69450,1.0
69451,11.7
69452,0.0
69453,20.5
69454,4.1
69455,0.0
69456,0.0
69457,0.0
69458,0.4
69459,0.0
69460,1.0
69461,4.7
69462,3.9
69463,9.8
69464,3.6
69465,0.0
69466,0.0
69467,0.0
69468,0.0
69469,0.7
69470,7.4
69471,0.0
69472,11.6
69473,0.0
69474,0.0
69475,0.0
69476,0.0
69477,0.0
69478,14.3
69479,0.0
69480,0.0
69481,0.0
69482,0.0
69483,0.0
69484,0.0
69485,0.0
69486,0.0
69487,0.5
69488,9.9
69489,5.0
69490,0.0
69491,0.9
69492,0.0
69493,0.0
69494,3.1
69495,0.0
69496,0.0
69497,1.5
69498,0.0
69499,0.0
69500,0.0
69501,0.0
69502,0.0
69503,0.0
69504,0.0
69505,0.0
69506,0.0
69507,0.1
69508,0.0
69509,0.0
69510,0.0
69511,0.0
69512,0.0
69513,0.3
69514,0.0
69515,0.2
69516,0.0
69517,0.7
69518,0.0
69519,0.0
69520,18.2
69521,10.9
69522,0.7
69523,20.4
69524,0.0
69525,17.5
69526,0.0
69527,0.4
69528,4.2
69529,0.0
69530,3.2
69531,0.9
69532,0.0
69533,0.0
69534,2.7
69535,0.0
69536,5.5
69537,0.6
69538,0.0
69539,1.3
69540,0.4
69541,1.2
69542,0.8
69543,0.0
69544,0.0
69545,7.9
69546,41.9
69547,20.2
69548,28.4
69549,6.6
69550,2.9
69551,43.0
69552,0.0
69553,3.3
69554,1.3
69555,10.7
69556,0.7
69557,5.0
69558,11.8
69559,0.9
69560,11.8
69561,0.0
69562,0.3
69563,0.0
69564,0.0
69565,7.8
69566,17.9
69567,0.0
69568,0.0
69569,0.5
69570,6.6
69571,3.8
69572,1.2
69573,0.5
69574,0.0
69575,0.0
69576,0.0
69577,0.0
69578,0.0
69579,0.7
69580,0.0
69581,13.1
69582,0.1
69583,11.6
69584,0.0
69585,0.0
69586,0.0
69587,21.4
69588,3.3
69589,1.0
69590,0.0
69591,0.0
69592,11.6
69593,7.8
69594,5.7
69595,4.8
69596,0.7
69597,1.8
69598,6.8
69599,8.2
69600,12.4
69601,14.1
69602,12.7
69603,1.4
69604,4.2
69605,0.3
69606,4.3
69607,2.2
69608,3.4
69609,1.0
69610,2.8
69611,6.5
69612,0.9
69613,0.2
69614,10.0
69615,17.1
69616,2.3
69617,0.0
69618,6.4
69619,4.4
69620,5.1
69621,0.0
69622,0.0
69623,0.0
69624,0.0
69625,0.0
69626,0.8
69627,0.0
69628,0.0
69629,0.0
69630,0.0
69631,0.0
69632,13.4
69633,0.0
69634,0.0
69635,0.0
69636,0.0
69637,0.0
69638,0.0
69639,0.0
69640,0.0
69641,0.0
69642,1.3
69643,0.0
69644,0.0
69645,0.0
69646,0.0
69647,1.5
69648,2.6
69649,1.9
69650,2.8
69651,3.3
69652,0.6
69653,0.0
69654,0.0
69655,0.0
69656,0.3
69657,1.2
69658,0.0
69659,0.0
69660,0.0
69661,0.0
69662,0.0
69663,4.2
69664,0.0
69665,0.0
69666,0.0
69667,0.0
69668,0.0
69669,0.3
69670,0.0
69671,0.0
69672,0.0
69673,0.2
69674,5.3
69675,0.5
69676,2.3
69677,2.1
69678,0.0
69679,2.0
69680,0.0
69681,0.2
69682,7.4
69683,2.2
69684,0.3
69685,0.0
69686,11.3
69687,0.0
69688,5.5
69689,13.8
69690,1.6
69691,0.8
69692,0.0
69693,0.0
69694,0.0
69695,0.0
69696,0.0
69697,0.0
69698,2.6
69699,0.0
69700,0.0
69701,0.7
69702,0.0
69703,0.0
69704,0.0
69705,0.6
69706,0.0
69707,0.9
69708,0.0
69709,0.0
69710,0.0
69711,0.0
69712,0.0
69713,0.0
69714,0.0
69715,0.0
69716,0.0
69717,0.0
69718,0.6
69719,3.2
69720,0.0
69721,9.1
69722,24.3
69723,0.0
69724,0.2
69725,4.4
69726,6.1
69727,1.3
69728,0.0
69729,3.4
69730,7.7
69731,4.1
69732,1.0
69733,0.0
69734,0.0
69735,0.0
69736,6.7
69737,0.0
69738,0.0
69739,0.3
69740,14.7
69741,0.0
69742,0.0
69743,6.9
69744,0.0
69745,9.3
69746,0.4
69747,24.6
69748,4.6
69749,0.0
69750,0.0
69751,0.0
69752,2.0
69753,0.3
69754,3.5
69755,4.0
69756,0.3
69757,0.7
69758,0.0
69759,10.5
69760,0.0
69761,2.3
69762,0.0
69763,6.1
69764,16.6
69765,5.7
69766,1.1
69767,0.4
69768,6.1
69769,0.0
69770,0.0
69771,0.0
69772,0.0
69773,0.0
69774,0.0
69775,0.0
69776,0.0
69777,0.5
69778,0.0
69779,0.0
69780,0.0
69781,0.0
69782,0.0
69783,0.0
69784,0.0
69785,0.0
69786,0.0
69787,0.0
69788,0.0
69789,0.0
69790,0.0
69791,0.0
69792,0.0
69793,0.0
69794,0.0
69795,0.0
69796,0.0
69797,0.0
69798,0.0
69799,0.0
69800,0.0
69801,0.0
69802,0.0
69803,0.0
69804,0.0
69805,0.0
69806,0.0
69807,0.0
69808,0.0
69809,0.0
69810,0.0
69811,0.0
69812,0.0
69813,0.0
69814,0.0
69815,0.0
69816,0.0
69817,0.0
69818,0.0
69819,0.0
69820,0.0
69821,0.0
69822,0.0
69823,0.0
69824,0.0
69825,2.6
69826,37.6
69827,1.4
69828,0.8
69829,0.0
69830,0.0
69831,0.0
69832,0.0
69833,0.6
69834,0.8
69835,0.0
69836,0.0
69837,0.0
69838,0.0
69839,0.0
69840,0.0
69841,0.0
69842,0.0
69843,1.3
69844,0.0
69845,0.0
69846,5.5
69847,0.0
69848,0.0
69849,0.0
69850,0.0
69851,36.0
69852,0.0
69853,0.7
69854,0.0
69855,38.7
69856,0.0
